id,title,release_date,popularity,vote_average,vote_count,release_year,release_month,film_age,log_vote_count,log_popularity,engagement_ratio,log_engagement,votes_per_year,popularity_per_year,language_rarity,original_language_cn,original_language_de,original_language_en,original_language_es,original_language_fr,original_language_hi,original_language_it,original_language_ja,original_language_ko,original_language_other,original_language_zh,genre_10752,genre_12,genre_14,genre_16,genre_18,genre_10770,genre_27,genre_28,genre_10402,genre_35,genre_36,genre_37,genre_9648,genre_53,genre_80,genre_99,genre_878,genre_10749,genre_10751,genre_count,trend_score,popularity_score
1232449,Young Hearts,2024-10-26,6.6074,8.4,245,2024,10,2,5.5053315359323625,2.0291214577798202,32.20548413386965,3.5027150470360535,81.66666666666667,2.2024666666666666,0.0006537371976465461,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.2024666666666666,1618.813
424783,Bumblebee,2018-11-22,6.6037,6.72,6572,2018,11,8,8.790725628263576,2.0286349709283797,864.3160566566277,6.763094823613681,730.2222222222222,0.7337444444444444,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0.7337444444444444,43399.5164
283566,Evangelion: 3.0+1.0 Thrice Upon a Time,2021-03-08,6.6023,8.2,932,2021,3,5,6.838405200847344,2.028450833087533,122.59447798692501,4.817005867544378,155.33333333333334,1.1003833333333333,0.08890825887993027,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1.1003833333333333,6153.343599999999
59967,Looper,2012-09-26,6.6,6.906,10814,2012,9,14,9.28868933838716,2.028148247292285,1422.8947368421054,7.261151168482699,720.9333333333333,0.44,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0.44,71372.4
1217585,Outbreak,2025-02-20,6.5972,6.232,41,2025,2,1,3.7376696182833684,2.027779758355944,5.396725109250776,1.8557861577220773,20.5,3.2986,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3.2986,270.4852
484641,Anna,2019-06-19,6.5968,6.7,2957,2019,6,7,7.992268643270745,2.027727105993157,389.2428390901432,5.96676920968239,369.625,0.8246,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0.8246,19506.7376
820525,After Everything,2023-09-13,6.5947,6.881,990,2023,9,3,6.898714534329988,2.0274506355967676,130.35406270162088,4.877896446004345,247.5,1.648675,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.648675,6528.753
13053,Bolt,2008-11-21,6.5946,6.538,6453,2008,11,18,8.772455372611907,2.0274374684330403,849.682669265004,6.746039167451531,339.63157894736844,0.3470842105263158,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0.3470842105263158,42554.953799999996
25237,Come and See,1985-10-17,6.5945,8.2,1803,1985,10,41,7.4977617006225685,2.0274243010959365,237.40865099743235,5.473986222273718,42.92857142857143,0.15701190476190477,0.005229897581172369,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.15701190476190477,11889.8835
1319895,Hostile Takeover,2025-08-08,6.5936,6.9,73,2025,8,1,4.30406509320417,2.027305787259307,9.613358617783396,2.3621134546340725,36.5,3.2968,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,3.2968,481.3328
9539,Martyrs,2008-06-12,6.5924,7.308,3000,2008,6,18,8.006700845440367,2.027147746958702,395.1319740793425,5.981747423610204,157.89473684210526,0.34696842105263154,0.02353453911527566,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0.34696842105263154,19777.199999999997
1196656,Sugar Baby,2023-11-24,6.5894,5.0,8,2023,11,3,2.1972245773362196,2.026752536899414,1.054101773526234,0.7198386592205495,2.0,1.64735,0.004358247984310307,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.64735,52.7152
1022796,Wish,2023-11-13,6.5883,6.2,1762,2023,11,3,7.47477218239787,2.0266075874008833,232.1995703912602,5.451894612241622,440.5,1.647075,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.647075,11608.5846
9532,Final Destination,2000-03-17,6.5882,6.631,6594,2000,3,26,8.794067065151415,2.0265944091318486,868.980785957144,6.768471126298019,244.22222222222223,0.2440074074074074,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2440074074074074,43442.5908
406563,Insidious: The Last Key,2018-01-03,6.5857,6.255,3117,2018,1,8,8.044947049617722,2.0262648959516354,410.90472863414055,6.020792081429892,346.3333333333333,0.7317444444444444,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0.7317444444444444,20527.6269
420634,Terrifier,2018-01-25,6.5846,6.319,2920,2018,1,8,7.979681302387741,2.0261198757474297,384.9906389262453,5.955813117684348,324.44444444444446,0.7316222222222222,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7316222222222222,19227.032
484718,Coming 2 America,2021-03-04,6.583,6.346,2364,2021,3,5,7.768533300926033,2.0259088997187984,311.7499670315179,5.745404043932204,394.0,1.0971666666666666,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0971666666666666,15562.212
549509,The Brutalist,2024-12-20,6.5825,6.961,1607,2024,12,2,7.382746449738912,2.025842960580599,211.93537751401254,5.360988727723783,535.6666666666666,2.1941666666666664,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.1941666666666664,10578.0775
11636,New Police Story,2004-09-23,6.5763,7.132,816,2004,9,22,6.705639094860003,2.0250249538326086,107.7042883729525,4.688631244802081,35.47826086956522,0.2859260869565217,0.02636740030507736,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0.2859260869565217,5366.2608
1597,Meet the Parents,2000-10-06,6.5754,6.693,6339,2000,10,26,8.754634047431272,2.024906155281811,836.7874963698287,6.730764484039938,234.77777777777777,0.24353333333333335,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0.24353333333333335,41681.4606
529203,The Croods: A New Age,2020-11-25,6.5711,7.444,4110,2020,11,6,8.321421586897879,2.02433836732875,542.8537464833379,6.298680362333522,587.1428571428571,0.9387285714285715,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0.9387285714285715,27007.221
11986,Betty Blue,1986-04-09,6.5707,7.208,459,1986,4,40,6.131226489483141,2.0242855334516556,60.628475570290725,4.12112402947905,11.195121951219512,0.1602609756097561,0.02353453911527566,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.1602609756097561,3015.9513
9654,The Italian Job,2003-05-30,6.5705,6.786,5954,2003,5,23,8.691986481789401,2.0242591154662897,786.4738128261013,6.668830116592719,248.08333333333334,0.27377083333333335,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0.27377083333333335,39120.757
791155,Secret Headquarters,2022-08-12,6.5696,6.4,409,2022,8,4,6.016157159698354,2.0241402258947465,54.03191714225322,4.007913328594094,81.8,1.31392,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,5,1.31392,2686.9664000000002
263472,Knock Knock,2015-06-26,6.5684,5.384,3456,2015,6,11,8.148156439921625,2.023981684475469,456.63548438243225,6.126072981601194,288.0,0.5473666666666667,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0.5473666666666667,22700.3904
795514,The Fallout,2021-03-17,6.568,7.512,1294,2021,3,5,7.166265974133638,2.023928831749577,170.98308668076112,5.147396138727033,215.66666666666666,1.0946666666666667,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0946666666666667,8498.992
6957,The 40 Year Old Virgin,2005-08-11,6.568,6.419,7159,2005,8,21,8.87626525995469,2.023928831749577,945.9566596194504,6.853253326161435,325.40909090909093,0.2985454545454545,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0.2985454545454545,47020.312
8960,Hancock,2008-07-01,6.5657,6.353,10179,2008,7,18,9.228180290104513,2.0236248743541343,1345.414171854554,7.205200168559878,535.7368421052631,0.34556315789473685,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.34556315789473685,66832.2603
8871,How the Grinch Stole Christmas,2000-11-17,6.5634,6.779,8223,2000,11,26,9.014811987694946,2.0233208245405008,1087.2094560647329,6.992288923652678,304.55555555555554,0.24308888888888888,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0.24308888888888888,53970.8382
13971,Wild Child,2008-08-15,6.5632,6.704,1910,2008,8,18,7.555381944240273,2.023294381056835,252.53860799661518,5.5355161112242115,100.52631578947368,0.3454315789473684,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0.3454315789473684,12535.712
1127110,Diablo,2025-06-13,6.5627,7.3,219,2025,6,1,5.393627546352362,2.023228269288255,28.95791185687651,3.39979345851897,109.5,3.28135,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,3.28135,1437.2313000000001
884605,No Hard Feelings,2023-06-15,6.5619,6.678,3759,2023,6,3,8.23217423638394,2.0231224813664923,497.097290363533,6.210795420119717,939.75,1.640475,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1.640475,24666.182099999998
324849,The Lego Batman Movie,2017-02-08,6.5606,7.237,5361,2017,2,9,8.587092318795905,2.0229505521215656,709.0707086739147,6.565364554758208,536.1,0.65606,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0.65606,35171.3766
630586,Wrong Turn,2021-01-26,6.5525,5.946,1299,2021,1,5,7.170119543449628,2.02187863427869,171.99602780536244,5.153268633571534,216.5,1.0920833333333333,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1.0920833333333333,8511.6975
238713,Spy,2015-05-06,6.5525,6.834,6359,2015,5,11,8.757783656334167,2.02187863427869,841.9728566699767,6.736934758989969,529.9166666666666,0.5460416666666666,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0.5460416666666666,41667.3475
9702,Bound by Honor,1993-02-05,6.5524,8.138,1505,1993,2,33,7.317212408359839,2.02186539354224,199.2744028388327,5.299688440390745,44.26470588235294,0.19271764705882352,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0.19271764705882352,9861.362
287947,Shazam!,2019-03-29,6.5491,6.979,10140,2019,3,7,9.224341891611996,2.021428350857404,1343.206474944033,7.203559136474147,1267.5,0.8186375,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0.8186375,66407.874
1450527,Forbidden Fruits,2026-03-26,6.5488,7.0,12,2026,3,0,2.5649493574615367,2.021388610231219,1.58965663416702,0.9515252932420919,12.0,6.5488,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,6.5488,78.5856
13448,Angels & Demons,2009-04-20,6.5468,6.717,7267,2009,4,17,8.891236429516061,2.0211236323553208,962.9246833094821,6.871013162211279,403.72222222222223,0.3637111111111111,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.3637111111111111,47575.5956
1287536,Dora and the Search for Sol Dorado,2025-07-02,6.5466,6.6,111,2025,7,1,4.718498871295094,2.021097130705592,14.708610500092757,2.7542090015126406,55.5,3.2733,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3.2733,726.6726
9738,Fantastic Four,2005-06-29,6.5421,5.804,9924,2005,6,21,9.202812105555392,2.020500657830736,1315.813897985972,7.182970384230696,451.09090909090907,0.2973681818181818,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0.2973681818181818,64923.80039999999
80794,Daughter of Darkness,1993-10-28,6.542,5.3,27,1993,10,33,3.332204510175204,2.020487398836165,3.579952267303103,1.5216885760855623,0.7941176470588235,0.19241176470588234,0.023752451514491176,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0.19241176470588234,176.634
747,Shaun of the Dead,2004-04-09,6.5405,7.542,9254,2004,4,22,9.132919225007598,2.0202884928186027,1227.2395729726145,7.1133371816763615,402.3478260869565,0.2843695652173913,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0.2843695652173913,60525.787
10661,You Don't Mess with the Zohan,2008-06-05,6.5402,5.714,4035,2008,6,18,8.3030093814735,2.020248706867017,535.1316941195194,6.284379828876173,212.3684210526316,0.3442210526315789,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.3442210526315789,26389.707
10386,The Iron Giant,1999-08-06,6.5386,7.952,6100,1999,8,27,8.716207971151853,2.020036488387296,809.1688111851007,6.697242634822867,217.85714285714286,0.23352142857142857,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.23352142857142857,39885.46
54989,Love Strange Love,1982-01-11,6.5366,5.8,68,1982,1,44,4.23410650459726,2.0197711519391253,9.022636202000902,2.3048461550656243,1.511111111111111,0.14525777777777776,0.0026149487905861844,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.14525777777777776,444.48879999999997
2668,Sleepy Hollow,1999-11-19,6.5356,7.2,7306,1999,11,27,8.896588071791218,2.019638457309082,969.5312914698233,6.877843644716612,260.92857142857144,0.2334142857142857,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0.2334142857142857,47749.0936
337339,The Fate of the Furious,2017-04-12,6.5349,6.9,10761,2017,4,9,9.283776690049365,2.0195455605902604,1428.1543218888107,7.264838165023342,1076.1,0.65349,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0.65349,70322.0589
1389149,Accused,2026-02-27,6.5344,5.159,63,2026,2,0,4.1588830833596715,2.019479200507153,8.361647908260778,2.236621333567878,63.0,6.5344,0.006319459577249945,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,6.5344,411.6672
81672,Appassionata,1974-05-22,6.5315,5.589,56,1974,5,52,4.04305126783455,2.0190942251607327,7.435437827789949,2.132441620731468,1.0566037735849056,0.12323584905660379,0.012856831553715406,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12323584905660379,365.764
760741,Beast,2022-08-11,6.5301,6.546,1726,2022,8,4,7.454141078146678,2.0189083219361046,229.21342346051182,5.4390068067532535,345.2,1.30602,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,1.30602,11270.9526
458723,Us,2019-03-14,6.5293,6.95,8001,2019,3,7,8.98744678941718,2.0188020760032317,1062.6485861899512,6.9694603392111505,1000.125,0.8161625,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0.8161625,52240.9293
1290879,The Woman in Cabin 10,2025-10-09,6.5268,6.196,962,2025,10,1,6.870053411798126,2.0184699846883523,127.80995907955572,4.858338132727298,481.0,3.2634,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3.2634,6278.781599999999
10802,Showgirls,1995-09-22,6.5237,5.576,1364,1995,9,31,7.21890970761906,2.018058038235565,181.29377832715286,5.205619552342771,42.625,0.203865625,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.203865625,8898.326799999999
51162,Winnie the Pooh,2011-04-06,6.5213,6.909,941,2011,4,15,6.848005274576363,2.017738995361473,125.11135043144137,4.837165250271732,58.8125,0.40758125,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0.40758125,6136.5433
3134,Baise-moi,2000-06-28,6.5151,4.8,482,2000,6,26,6.180016653652572,2.0169143298362977,64.13753642666099,4.176500979462365,17.85185185185185,0.24130000000000001,0.02353453911527566,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0.24130000000000001,3140.2782
785084,The Whale,2022-12-09,6.5119,7.775,4617,2022,12,4,8.43771698991444,2.0164884297832772,614.6247953247514,6.422637679458889,923.4,1.3023799999999999,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3023799999999999,30065.4423
290859,Terminator: Dark Fate,2019-10-23,6.5081,6.416,5608,2019,10,7,8.632127729508337,2.0159824377618287,746.9266525485809,6.617304915076336,701.0,0.8135125,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0.8135125,36497.4248
16320,Serenity,2005-09-25,6.5077,7.36,3829,2005,9,21,8.250620082174692,2.015929160547149,510.0097233506933,6.236388618106221,174.04545454545453,0.29580454545454543,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0.29580454545454543,24917.9833
1369,Rambo: First Blood Part II,1985-05-21,6.4973,6.659,4281,1985,5,41,8.362175469149628,2.0145429557267085,571.0055620023209,6.349148715112803,101.92857142857143,0.15469761904761906,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0.15469761904761906,27814.9413
324668,Jason Bourne,2016-07-27,6.4972,6.374,6158,2016,7,10,8.725669705687043,2.014529617502693,821.3733127034093,6.7121944436678165,559.8181818181819,0.5906545454545454,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0.5906545454545454,40009.757600000004
1285965,Dangerous Animals,2025-06-05,6.4947,6.433,531,2025,6,1,6.2766434893416445,2.0141961040690157,70.8500673809492,4.274581550324862,265.5,3.24735,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3.24735,3448.6857
107289,The Tree in a Test Tube,1942-11-19,6.4946,4.9,17,1942,11,84,2.8903717578961645,2.0141827612177816,2.268299842553305,1.1842699238761856,0.2,0.07640705882352941,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.07640705882352941,110.40820000000001
569547,Black Mirror: Bandersnatch,2018-12-28,6.4904,6.759,4148,2018,12,8,8.330622620332868,2.0136222006425424,553.775499305778,6.318563526156558,460.8888888888889,0.7211555555555555,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,5,0.7211555555555555,26922.179200000002
1185528,Legends of the Condor Heroes: The Gallants,2025-01-29,6.4873,6.853,85,2025,1,1,4.454347296253507,2.013208251899509,11.352556996514096,2.5138630858954367,42.5,3.24365,0.023752451514491176,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3.24365,551.4205000000001
34854,Cat's Eye,1997-08-30,6.4869,3.5,11,1997,8,29,2.4849066497880004,2.0131548266747763,1.4692329268455568,0.9039075464744329,0.36666666666666664,0.21623,0.08890825887993027,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.21623,71.3559
645886,The Unforgivable,2021-11-24,6.4821,7.409,2020,2021,11,5,7.611347717403621,2.012513501246956,269.9776800630839,5.602036456096981,336.6666666666667,1.08035,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.08035,13093.842
82675,Taken 2,2012-09-27,6.4817,6.363,7058,2012,9,14,8.862058677395472,2.012460038891125,943.3684857719502,6.850516435078077,470.53333333333336,0.43211333333333335,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0.43211333333333335,45747.8386
9792,The Hills Have Eyes,2006-03-10,6.4801,6.456,3299,2006,3,20,8.101677747454572,2.012246160880979,441.03688453362923,6.091393327767117,157.0952380952381,0.3085761904761905,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0.3085761904761905,21377.8499
384345,Doraemon: Nobita and the Birth of Japan,2016-03-05,6.478,6.813,72,2016,3,10,4.290459441148391,2.011965376554922,9.628242845680663,2.363514877248926,6.545454545454546,0.5889090909090909,0.08890825887993027,False,False,False,False,False,False,False,True,False,False,False,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0.5889090909090909,466.416
2502,The Bourne Supremacy,2004-07-23,6.4766,7.327,8083,2004,7,22,8.997642078523512,2.0117781431947397,1081.10638525533,6.98666477735987,351.4347826086956,0.2815913043478261,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0.2815913043478261,52350.357800000005
989662,A Different Man,2024-08-24,6.474,6.928,425,2024,8,2,6.054439346269371,2.011430331063292,56.86379448755686,4.0580918778946895,141.66666666666666,2.158,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2.158,2751.4500000000003
1078600,Marked Men: Rule + Shaw,2025-01-22,6.467,6.638,228,2025,1,1,5.43372200355424,2.0104933120535646,30.53435114503817,3.4510774641956132,114.0,3.2335,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3.2335,1474.4759999999999
1233575,Black Bag,2025-03-12,6.4668,6.341,1180,2025,3,1,7.074116816197362,2.010466527176305,158.0328922697809,5.069111050446925,590.0,3.2334,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3.2334,7630.8240000000005
1195506,Novocaine,2025-03-12,6.4649,6.795,1535,2025,3,1,7.336936913707618,2.010212035054141,205.62901043550482,5.330924965199074,767.5,3.23245,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,3.23245,9923.6215
1052558,iPossessed,2025-01-15,6.4619,6.1,14,2025,1,1,2.70805020110221,2.009810073476255,1.876197751242981,1.0564691966198196,7.0,3.23095,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3.23095,90.4666
28966,Wings,1927-08-12,6.4595,7.215,318,1927,8,99,5.765191102784844,2.009488387840766,42.6302030967223,3.775749642103421,3.18,0.064595,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0.064595,2054.121
252,Willy Wonka & the Chocolate Factory,1971-06-29,6.4589,7.483,3917,1971,6,55,8.273336598504486,2.009407950260285,525.1444582981405,6.265575810580067,69.94642857142857,0.1153375,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0.1153375,25299.5113
142168,Searching for Debra Winger,2002-07-13,6.4579,6.3,15,2002,7,24,2.772588722239781,2.009273873246247,2.011290041432575,1.10236857213793,0.6,0.258316,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.258316,96.86850000000001
39514,RED,2010-10-13,6.4567,6.706,7103,2010,10,16,8.868413284672005,2.0091129570966233,952.5661485643784,6.8602087971117625,417.8235294117647,0.37980588235294116,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,5,0.37980588235294116,45861.9401
41154,Men in Black 3,2012-05-23,6.4514,6.5,10910,2012,5,14,9.297526733655099,2.0084019341999046,1464.1543870950427,7.289715899581321,727.3333333333334,0.4300933333333333,0.7204183918064938,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0.4300933333333333,70384.77399999999
